MD,Match_ID,Player,Squad,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
3,40,Ross Barkley,Aston Villa,6.0,eng ENG,DM,30-322,45,0,0,0,0,0,0,1,0,29,1,0,2,0.0,0.0,0.0,1,0,22,23,95.7,2,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3,40,Youri Tielemans,Aston Villa,8.0,be BEL,DM,27-168,77,0,0,0,0,1,0,0,0,56,2,0,1,0.0,0.0,0.1,3,0,40,52,76.9,5,25,1,1,1,0,0,1,0,5,1,0,0,0,7,2,0,100.0
3,40,Charalambos Lykogiannis,Bologna,22.0,gr GRE,LB,31-000,90,0,0,0,0,1,0,1,0,47,2,1,2,0.0,0.0,0.2,2,0,26,39,66.7,1,23,1,2,1,0,1,3,0,5,2,0,0,0,4,1,0,100.0
3,40,Dan Ndoye,Bologna,11.0,ch SUI,LW,23-363,76,0,0,0,0,1,0,0,0,31,2,1,1,0.0,0.0,0.4,4,0,15,23,65.2,3,25,4,3,1,0,0,1,0,1,2,0,0,0,6,1,1,50.0
3,40,Giovanni Fabbian,Bologna,80.0,it ITA,LM,21-282,90,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,11,12,91.7,1,11,0,1,1,0,0,2,1,0,0,0,0,0,2,0,1,0.0
3,40,Jens Odgaard,Bologna,21.0,dk DEN,RW,25-205,45,0,0,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.0,1,0,11,12,91.7,3,11,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,
3,40,Jhon Lucumí,Bologna,26.0,co COL,CB,26-118,90,0,0,0,0,1,0,0,0,76,3,1,3,0.0,0.0,0.0,0,0,56,62,90.3,2,53,1,1,0,0,1,0,0,1,1,0,0,0,4,2,3,40.0
3,40,Kacper Urbanski,Bologna,82.0,pl POL,RM,20-045,65,0,0,0,0,1,0,0,0,30,0,0,0,0.1,0.1,0.0,0,0,18,23,78.3,3,21,2,0,0,0,0,2,0,1,0,0,0,0,4,0,1,0.0
3,40,Nikola Moro,Bologna,6.0,hr CRO,RM,26-224,25,0,0,0,0,1,1,0,0,21,0,0,1,0.0,0.0,0.0,4,0,15,19,78.9,1,19,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,
3,40,Remo Freuler,Bologna,8.0,ch SUI,CM,32-190,90,0,0,0,0,0,0,1,0,65,6,0,0,0.0,0.0,0.0,2,0,55,60,91.7,5,47,1,0,0,0,1,2,0,0,2,0,0,0,3,1,3,25.0
3,40,Riccardo Orsolini,Bologna,7.0,it ITA,RW,27-272,45,0,0,0,0,1,1,1,0,20,4,0,0,0.0,0.0,0.0,0,0,7,10,70.0,1,8,1,3,2,0,1,0,0,0,1,0,0,0,0,1,1,50.0
3,40,Sam Beukema,Bologna,31.0,nl NED,CB,25-340,90,0,0,0,0,1,0,0,0,73,0,2,3,0.1,0.1,0.1,4,0,56,64,87.5,6,57,2,0,0,0,1,2,0,0,0,0,0,0,2,2,2,50.0
3,40,Samuel Iling-Junior,Bologna,14.0,eng ENG,LW,21-018,14,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,
3,40,Santiago Castro,Bologna,9.0,ar ARG,FW,20-023,25,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,5,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,
3,40,Stefan Posch,Bologna,3.0,at AUT,RB,27-161,90,0,0,0,0,1,0,1,0,59,5,2,1,0.1,0.1,0.1,3,0,32,43,74.4,2,34,1,0,0,0,3,0,0,3,3,0,0,0,5,0,2,0.0
3,40,Thijs Dallinga,Bologna,24.0,nl NED,FW,24-080,65,0,0,0,0,2,2,0,0,16,1,0,0,0.4,0.4,0.0,0,0,5,8,62.5,1,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0.0
3,40,Łukasz Skorupski,Bologna,1.0,pl POL,GK,33-170,90,0,0,0,0,0,0,0,0,38,0,1,0,0.0,0.0,0.0,0,0,26,32,81.3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
3,41,Andrea Cambiaso,Juventus,27.0,it ITA,RB,24-245,36,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,0,0,18,22,81.8,4,16,1,3,2,0,0,1,0,2,1,0,0,0,3,0,0,
3,41,Danilo,Juventus,6.0,br BRA,CB,33-099,83,0,0,0,0,0,0,2,1,74,3,1,1,0.0,0.0,0.0,1,0,59,66,89.4,4,34,0,0,0,1,3,2,0,0,2,0,1,0,1,1,2,33.3
3,41,Dušan Vlahović,Juventus,9.0,rs SRB,FW,24-268,67,0,0,0,0,0,0,0,0,12,0,0,2,0.0,0.0,0.0,1,0,6,8,75.0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
3,41,Francisco Conceição,Juventus,7.0,pt POR,RW,21-313,54,0,0,0,0,1,0,0,0,20,4,0,0,0.0,0.0,0.0,0,0,7,12,58.3,0,13,5,4,3,0,1,3,0,3,4,0,0,0,2,1,0,100.0
3,41,Jonas Rouhi,Juventus,40.0,se SWE,LB,20-289,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,Juan David Cabal,Juventus,32.0,co COL,"LB,CB",23-288,90,0,0,0,0,0,0,0,0,47,2,2,1,0.0,0.0,0.0,1,0,30,37,81.1,1,25,2,1,1,0,1,2,0,3,0,0,0,0,4,1,4,20.0
3,41,Kenan Yıldız,Juventus,10.0,tr TUR,LW,19-171,90,0,0,0,0,4,1,0,0,34,0,1,0,0.1,0.1,0.0,0,0,13,19,68.4,0,23,3,7,3,0,0,2,1,3,0,0,0,0,4,1,0,100.0
3,41,Khéphren Thuram,Juventus,19.0,fr FRA,"LM,RM",23-210,89,0,0,0,0,1,0,0,0,47,0,0,1,0.1,0.1,0.0,1,0,31,37,83.8,2,32,1,5,2,0,1,1,0,0,0,0,0,0,3,0,0,
3,41,Manuel Locatelli,Juventus,5.0,it ITA,CM,26-288,36,0,0,0,0,0,0,0,0,33,4,0,1,0.0,0.0,0.0,0,0,24,25,96.0,1,20,0,0,0,0,1,0,0,0,3,0,0,0,2,1,0,100.0
3,41,Mattia Perin,Juventus,1.0,it ITA,GK,31-347,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,32,36,88.9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,Nicolò Fagioli,Juventus,21.0,it ITA,"CM,LM,RM",23-253,90,0,0,0,0,1,0,0,0,69,1,1,0,0.0,0.0,0.1,6,0,42,55,76.4,5,33,1,4,1,0,0,0,0,3,1,0,0,0,4,0,0,
3,41,Nicolò Savona,Juventus,37.0,it ITA,RB,21-217,54,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,21,24,87.5,1,15,1,2,0,0,1,0,1,0,0,0,0,0,0,1,1,50.0
3,41,Pierre Kalulu,Juventus,15.0,fr FRA,CB,24-139,90,0,0,0,0,0,0,0,0,80,0,0,3,0.0,0.0,0.0,1,0,70,73,95.9,4,51,3,0,0,0,1,1,0,0,0,0,0,0,4,0,2,0.0
3,41,Timothy Weah,Juventus,22.0,us USA,RW,24-243,36,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.1,1,0,19,23,82.6,4,16,5,2,2,0,0,0,0,1,1,0,0,0,1,0,0,
3,41,Vasilije Adžić,Juventus,17.0,me MNE,FW,18-163,23,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0
3,41,Weston McKennie,Juventus,16.0,us USA,RM,26-055,54,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,10,13,76.9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,Alexander Nübel,Stuttgart,33.0,de GER,GK,28-022,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,31,37,83.8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,Angelo Stiller,Stuttgart,6.0,de GER,DM,23-201,90,0,0,0,0,0,0,0,0,82,1,0,0,0.0,0.0,0.1,8,0,68,79,86.1,7,57,2,0,0,0,0,1,0,5,1,0,0,0,3,1,1,50.0
3,41,Anrie Chase,Stuttgart,45.0,jp JPN,RB,20-212,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
3,41,Anthony Rouault,Stuttgart,29.0,fr FRA,CB,23-146,90,0,0,0,0,0,0,1,0,55,2,1,1,0.0,0.0,0.1,4,0,43,49,87.8,5,42,0,0,0,0,1,1,0,0,2,1,0,0,5,0,0,
3,41,Atakan Karazor,Stuttgart,16.0,,DM,28-009,90,0,0,0,0,0,0,0,0,70,3,0,0,0.0,0.0,0.1,2,0,55,59,93.2,5,43,0,1,1,0,2,2,0,0,1,0,0,0,6,2,0,100.0
3,41,Deniz Undav,Stuttgart,26.0,de GER,AM,28-095,73,0,0,0,0,5,2,0,0,20,0,0,0,0.3,0.3,0.0,2,0,10,12,83.3,2,17,1,0,0,0,1,1,1,0,0,0,0,0,3,0,0,
3,41,El Bilal Touré,Stuttgart,10.0,ml MLI,FW,23-019,29,1,0,0,0,2,1,0,0,16,1,1,0,0.7,0.7,0.0,3,1,8,11,72.7,0,11,0,2,1,0,0,1,0,0,1,0,0,0,1,3,1,75.0
3,41,Enzo Millot,Stuttgart,8.0,fr FRA,"RW,AM",22-097,90,0,1,0,1,1,1,0,0,50,4,2,0,0.8,0.0,0.9,7,1,27,34,79.4,4,33,0,7,3,0,1,1,0,2,2,0,0,0,7,0,0,
3,41,Ermedin Demirović,Stuttgart,9.0,ba BIH,FW,26-211,61,0,0,0,0,4,2,1,0,15,0,0,0,0.3,0.3,0.0,0,0,7,10,70.0,0,11,2,0,0,0,3,1,0,0,0,0,0,0,0,2,1,66.7
3,41,Fabian Rieder,Stuttgart,32.0,ch SUI,RW,22-249,17,0,0,0,0,0,0,0,0,11,1,0,2,0.0,0.0,0.0,1,0,5,7,71.4,0,2,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0,
3,41,Jamie Leweling,Stuttgart,18.0,de GER,LW,23-239,90,0,0,0,0,6,2,0,0,51,3,0,3,0.1,0.1,0.1,4,0,24,32,75.0,4,36,6,5,3,0,3,0,0,4,1,0,0,0,3,0,0,
3,41,Josha Vagnoman,Stuttgart,4.0,de GER,RB,23-316,90,0,0,0,0,2,0,0,0,36,1,1,0,0.1,0.1,0.2,3,0,26,28,92.9,2,21,1,2,1,0,2,0,0,1,1,0,0,0,3,1,2,33.3
3,41,Julian Chabot,Stuttgart,24.0,de GER,CB,26-253,90,0,0,0,0,0,0,0,0,80,2,3,2,0.0,0.0,0.0,2,0,59,65,90.8,5,53,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,100.0
3,41,Maximilian Mittelstädt,Stuttgart,7.0,de GER,LB,27-218,89,0,0,0,0,1,1,0,0,59,5,1,0,0.1,0.1,0.1,2,0,36,45,80.0,1,33,1,3,2,0,0,2,0,9,4,0,0,0,4,0,1,0.0
3,42,Dimitri Lavalée,Sturm Graz,24.0,be BEL,"LB,CB",27-283,89,0,0,0,0,0,0,0,0,64,4,2,4,0.0,0.0,0.0,0,0,32,49,65.3,5,33,1,2,2,0,1,1,0,3,2,0,0,0,5,0,0,
3,42,Emanuel Aiwum,Sturm Graz,47.0,at AUT,CB,23-302,90,0,0,0,0,1,0,0,0,45,2,2,0,0.0,0.0,0.0,0,0,32,34,94.1,2,26,0,0,0,0,1,1,0,0,1,0,0,0,2,1,1,50.0
3,42,Erencan Yardimci,Sturm Graz,9.0,tr TUR,FW,22-261,21,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,2,0,4,4,100.0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
3,42,Jusuf Gazibegović,Sturm Graz,22.0,ba BIH,"RB,LB",24-225,90,0,0,0,0,3,3,0,0,54,3,1,2,0.1,0.1,0.0,3,0,31,38,81.6,6,32,3,1,0,0,0,1,0,4,3,0,0,0,1,0,0,
3,42,Kjell Scherpen,Sturm Graz,1.0,nl NED,GK,24-273,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,42,Konstantin Schopp,Sturm Graz,32.0,at AUT,CB,18-297,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,42,Lovro Zvonarek,Sturm Graz,14.0,hr CRO,"AM,LW",19-167,32,0,0,0,0,1,0,0,0,16,0,0,1,0.1,0.1,0.0,3,0,10,11,90.9,1,10,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0,100.0
3,42,Malick Yalcouye,Sturm Graz,8.0,ci CIV,"RM,DM,RW,FW",18-339,90,0,0,0,0,2,0,1,0,59,2,1,1,0.0,0.0,0.0,3,0,44,51,86.3,2,45,4,2,1,0,3,2,0,1,1,0,0,0,9,0,1,0.0
3,42,Max Johnston,Sturm Graz,2.0,sct SCO,RB,20-301,32,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,16,21,76.2,3,15,1,1,0,0,0,0,0,2,0,0,0,0,3,0,0,
3,42,Mika Biereth,Sturm Graz,18.0,dk DEN,FW,21-257,89,0,0,0,0,1,0,0,0,19,0,1,0,0.3,0.3,0.0,2,0,9,15,60.0,2,9,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3
3,42,Niklas Geyrhofer,Sturm Graz,35.0,at AUT,CB,24-254,58,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,20,20,100.0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
3,42,Seedy Jatta,Sturm Graz,20.0,no NOR,FW,21-218,58,0,0,0,0,1,1,0,0,11,1,0,0,0.1,0.1,0.1,1,0,4,6,66.7,1,8,0,2,0,0,1,0,1,0,1,0,0,0,2,0,1,0.0
3,42,Stefan Hierländer,Sturm Graz,25.0,at AUT,DM,33-262,1,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,42,Tochi Chukwuani,Sturm Graz,21.0,dk DEN,"CM,DM",21-212,90,0,0,0,0,0,0,0,0,63,0,2,3,0.0,0.0,0.0,1,0,49,55,89.1,5,37,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0
3,42,Tomi Horvat,Sturm Graz,19.0,si SVN,"CM,DM",25-212,69,0,0,0,0,0,0,0,0,43,1,1,2,0.0,0.0,0.1,2,0,28,35,80.0,7,34,0,0,0,0,1,1,0,1,1,0,0,0,3,0,0,
3,42,William Vick,Sturm Graz,15.0,dk DEN,"LM,AM",21-235,90,0,0,0,0,1,1,0,0,48,1,1,0,0.1,0.1,0.1,1,0,21,34,61.8,1,28,3,6,1,0,0,1,0,8,1,0,0,0,6,0,0,
3,42,Daniel Bragança,Sporting CP,23.0,pt POR,CM,25-148,69,0,0,0,0,1,0,0,0,63,0,1,0,0.0,0.0,0.1,2,0,51,58,87.9,9,29,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,
3,42,Francisco Trincão,Sporting CP,17.0,pt POR,AM,24-298,90,0,0,0,0,4,1,0,0,41,1,0,0,0.2,0.2,0.4,3,0,21,27,77.8,2,22,3,4,2,0,3,1,0,1,1,0,0,0,4,1,0,100.0
3,42,Franco Israel,Sporting CP,1.0,uy URU,GK,24-183,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,24,30,80.0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,42,Geny Catamo,Sporting CP,21.0,mz MOZ,WB,23-270,90,0,0,0,0,1,0,0,0,65,1,0,1,0.1,0.1,0.1,6,2,45,58,77.6,5,30,4,5,5,0,1,1,1,2,1,0,0,0,3,0,0,
3,42,Geovany Quenda,Sporting CP,57.0,pt POR,WB,17-175,7,0,0,0,0,1,1,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,42,Gonçalo Inácio,Sporting CP,25.0,pt POR,CB,23-058,90,0,0,0,0,0,0,0,0,106,1,1,2,0.0,0.0,0.0,0,0,91,97,93.8,2,66,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,
3,42,Hidemasa Morita,Sporting CP,5.0,jp JPN,CM,29-165,21,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,42,Jerry St. Juste,Sporting CP,3.0,nl NED,CB,28-003,21,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,8,8,100.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
3,42,Matheus Reis,Sporting CP,2.0,br BRA,CB,29-247,35,0,0,0,0,0,0,0,0,28,1,1,0,0.0,0.0,0.0,0,0,21,23,91.3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
3,42,Maximiliano Araújo,Sporting CP,20.0,uy URU,AM,24-250,69,0,0,0,0,0,0,0,0,36,1,1,2,0.0,0.0,0.1,1,0,20,26,76.9,4,15,1,4,3,0,2,1,0,4,1,0,0,0,3,0,0,
3,42,Morten Hjulmand,Sporting CP,42.0,dk DEN,CM,25-119,90,0,0,0,0,1,0,0,0,72,4,1,1,0.1,0.1,0.0,1,0,51,62,82.3,3,22,1,0,0,0,0,2,0,0,3,0,0,0,7,0,0,
3,42,Nuno Santos,Sporting CP,11.0,pt POR,WB,29-252,83,1,0,0,0,1,1,0,0,76,3,0,0,0.1,0.1,0.1,5,0,61,69,88.4,9,28,1,0,0,0,0,1,0,2,2,0,0,0,7,1,0,100.0
3,42,Pedro Gonçalves,Sporting CP,8.0,pt POR,AM,26-116,21,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,3,6,50.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
3,42,Ricardo Esgaio,Sporting CP,47.0,pt POR,CB,31-159,55,0,0,0,0,0,0,0,0,47,3,0,0,0.0,0.0,0.0,0,0,32,41,78.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,42,Viktor Gyökeres,Sporting CP,9.0,se SWE,FW,26-140,90,1,1,0,0,6,2,0,0,37,0,0,0,1.0,1.0,0.2,4,0,18,24,75.0,3,23,4,0,0,0,1,1,1,0,0,0,0,0,1,1,1,50.0
3,42,Zeno Debast,Sporting CP,6.0,be BEL,CB,20-364,69,0,1,0,0,0,0,0,0,69,0,0,0,0.0,0.0,0.4,1,1,62,66,93.9,2,49,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0
3,43,Achraf Hakimi,Paris Saint-Germain,2.0,ma MAR,RB,25-353,90,1,0,0,0,4,1,0,0,89,3,1,0,0.1,0.1,0.2,5,0,62,74,83.8,11,46,9,5,3,0,3,2,0,7,2,0,0,0,6,0,1,0.0
3,43,Bradley Barcola,Paris Saint-Germain,29.0,fr FRA,LW,22-050,80,0,0,0,0,3,1,0,0,49,1,2,1,0.4,0.4,0.2,4,0,31,35,88.6,3,37,8,8,1,0,0,1,0,1,1,0,0,0,3,0,0,
3,43,Désiré Doué,Paris Saint-Germain,14.0,fr FRA,RW,19-141,10,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,5,8,62.5,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
3,43,Fabián Ruiz Peña,Paris Saint-Germain,8.0,es ESP,LM,28-202,58,0,1,0,0,1,1,0,0,31,1,1,0,0.1,0.1,0.0,3,1,22,29,75.9,3,11,1,0,0,0,0,0,0,1,1,0,0,0,8,0,1,0.0
3,43,Gianluigi Donnarumma,Paris Saint-Germain,1.0,it ITA,GK,25-240,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,18,21,85.7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,43,João Neves,Paris Saint-Germain,87.0,pt POR,CM,20-025,90,0,0,0,0,2,1,0,0,74,3,0,1,0.3,0.3,0.2,2,0,56,61,91.8,9,40,2,4,2,0,0,1,0,0,3,0,0,0,7,1,2,33.3
3,43,Lee Kang-in,Paris Saint-Germain,19.0,kr KOR,FW,23-246,67,0,0,0,0,2,1,0,0,45,2,0,0,0.1,0.1,0.0,2,0,29,37,78.4,4,22,1,0,0,0,0,1,0,3,1,0,0,0,1,0,1,0.0
3,43,Marco Asensio,Paris Saint-Germain,11.0,es ESP,FW,28-275,23,0,0,0,0,2,0,0,0,12,1,0,0,0.1,0.1,0.1,2,0,5,9,55.6,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,
3,43,Marquinhos,Paris Saint-Germain,5.0,br BRA,CB,30-161,90,0,0,0,0,1,1,0,0,82,2,1,0,0.1,0.1,0.0,4,0,65,70,92.9,7,45,3,0,0,0,1,1,0,0,1,0,0,0,4,1,4,20.0
3,43,Nuno Mendes,Paris Saint-Germain,25.0,pt POR,LB,22-125,90,0,0,0,0,2,0,1,0,83,1,1,1,0.1,0.1,0.6,5,1,63,72,87.5,11,46,3,2,1,0,1,1,0,6,1,0,0,0,4,0,0,
3,43,Ousmane Dembélé,Paris Saint-Germain,10.0,fr FRA,RW,27-160,80,0,0,0,0,6,1,0,0,68,1,0,1,0.9,0.9,0.1,7,0,34,53,64.2,8,41,8,3,0,0,3,2,0,6,1,0,0,0,4,0,0,
3,43,Randal Kolo Muani,Paris Saint-Germain,23.0,fr FRA,LW,25-322,10,0,0,0,0,1,1,0,0,10,0,0,1,0.1,0.1,0.0,0,0,3,6,50.0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3,43,Senny Mayulu,Paris Saint-Germain,24.0,fr FRA,RM,18-158,10,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
3,43,Vitinha,Paris Saint-Germain,17.0,pt POR,LM,24-252,32,0,0,0,0,0,0,0,0,39,0,1,0,0.0,0.0,0.0,2,0,32,38,84.2,3,20,0,1,1,0,0,1,0,5,0,0,0,0,3,0,0,
3,43,Warren Zaïre-Emery,Paris Saint-Germain,33.0,fr FRA,RM,18-228,80,0,0,0,0,2,0,0,0,45,1,0,0,0.2,0.2,0.1,5,0,34,39,87.2,5,23,4,1,1,0,2,1,0,0,1,0,0,0,5,2,2,50.0
3,43,Willian Pacho,Paris Saint-Germain,51.0,ec ECU,CB,23-006,90,0,0,0,0,0,0,0,0,99,2,6,0,0.0,0.0,0.1,3,0,80,84,95.2,5,50,1,1,1,0,0,0,0,0,2,0,0,0,9,2,6,25.0
3,43,Couhaib Driouech,PSV Eindhoven,21.0,ma MAR,LW,22-188,26,0,0,0,0,1,0,0,0,14,0,0,2,0.0,0.0,0.0,0,0,7,7,100.0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
3,43,Guus Til,PSV Eindhoven,20.0,nl NED,AM,26-305,90,0,0,0,0,0,0,0,0,33,2,1,0,0.0,0.0,0.0,1,0,18,26,69.2,3,15,1,2,2,0,0,0,0,3,1,0,0,0,2,1,1,50.0
3,43,Isaac Babadi,PSV Eindhoven,26.0,nl NED,RW,19-199,8,0,0,0,0,0,0,1,0,4,0,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
3,43,Ismael Saibari,PSV Eindhoven,34.0,ma MAR,DM,23-268,83,0,1,0,0,0,0,0,0,43,3,0,0,0.0,0.0,0.1,2,1,23,30,76.7,5,25,0,5,3,0,1,1,0,0,2,0,0,0,7,1,1,50.0
3,43,Johan Bakayoko,PSV Eindhoven,11.0,be BEL,RW,21-185,82,0,0,0,0,2,1,0,0,37,1,0,1,0.1,0.1,0.0,1,0,23,28,82.1,2,20,2,3,2,0,1,0,0,4,1,0,0,0,2,1,0,100.0
3,43,Luuk de Jong,PSV Eindhoven,9.0,nl NED,FW,34-056,90,0,0,0,0,0,0,0,0,48,0,0,1,0.0,0.0,0.0,2,0,23,38,60.5,3,17,0,0,0,0,1,1,0,0,0,0,0,0,3,13,1,92.9
3,43,Malik Tillman,PSV Eindhoven,7.0,us USA,DM,22-147,90,0,0,0,0,0,0,0,0,57,3,2,2,0.0,0.0,0.0,2,0,36,43,83.7,2,31,0,1,0,0,2,2,0,2,2,0,0,0,8,1,1,50.0
3,43,Matteo Dams,PSV Eindhoven,32.0,be BEL,LB,20-227,90,0,0,0,0,0,0,1,0,41,3,3,4,0.0,0.0,0.0,1,0,22,27,81.5,2,11,0,0,0,0,3,1,0,1,2,0,0,0,1,0,2,0.0
3,43,Mauro Júnior,PSV Eindhoven,17.0,br BRA,RB,25-169,90,0,0,0,0,2,0,1,0,67,4,1,2,0.1,0.1,0.0,2,0,49,54,90.7,4,35,1,1,1,0,1,1,0,1,2,0,0,0,6,0,0,
3,43,Noa Lang,PSV Eindhoven,10.0,nl NED,LW,25-127,64,1,0,0,0,2,2,0,0,41,1,1,3,0.1,0.1,0.0,2,0,18,30,60.0,2,18,6,7,3,0,0,1,1,7,1,0,0,0,6,0,0,
3,43,Olivier Boscagli,PSV Eindhoven,18.0,fr FRA,CB,26-339,90,0,0,0,0,1,0,0,0,58,3,3,2,0.0,0.0,0.0,3,1,32,39,82.1,5,26,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,100.0
3,43,Richy Ledezma,PSV Eindhoven,37.0,us USA,DM,24-046,7,0,0,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
3,43,Ryan Flamingo,PSV Eindhoven,6.0,nl NED,CB,21-296,90,0,0,0,0,0,0,0,0,48,1,0,2,0.0,0.0,0.0,0,0,37,41,90.2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,43,Walter Benítez,PSV Eindhoven,1.0,ar ARG,GK,31-277,90,0,0,0,0,0,0,1,0,54,0,0,0,0.0,0.0,0.0,0,0,38,51,74.5,0,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
3,44,Antonio Rüdiger,Real Madrid,22.0,de GER,CB,31-233,90,1,0,0,0,1,1,0,0,67,1,0,0,0.3,0.3,0.2,1,0,61,65,93.8,3,52,0,0,0,0,1,0,0,0,0,0,0,0,5,0,2,0.0
