MD,Match_ID,Player,Squad,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
2,22,Dálcio,Red Star Belgrade,22.0,gw GNB,CM,28-132,2,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,5,5,100.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,22,Luka Ilić,Red Star Belgrade,32.0,rs SRB,RM,25-091,22,0,0,0,0,1,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,8,14,57.1,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2,22,Milan Rodić,Red Star Belgrade,23.0,rs SRB,CB,33-182,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,22,Nasser Djiga,Red Star Belgrade,24.0,bf BFA,"LB,CB",21-321,90,0,0,0,0,0,0,0,0,78,2,1,0,0.0,0.0,0.0,1,0,70,75,93.3,9,60,5,2,1,0,0,0,0,3,1,0,0,0,5,0,0,
2,22,Nemanja Radonjić,Red Star Belgrade,49.0,rs SRB,LM,28-229,21,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,4,5,80.0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2,22,Omri Glazer,Red Star Belgrade,18.0,il ISR,GK,28-204,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,31,37,83.8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,22,Peter Olayinka,Red Star Belgrade,14.0,ng NGA,"LW,LB",28-318,90,0,0,0,0,2,1,0,0,58,3,0,0,0.1,0.1,0.1,3,0,36,45,80.0,4,33,3,1,1,0,2,1,0,3,1,0,0,0,2,0,0,
2,22,Rade Krunić,Red Star Belgrade,6.0,ba BIH,"DM,CM",30-360,88,0,0,0,0,1,0,0,0,68,1,2,3,0.0,0.0,0.0,0,0,51,55,92.7,2,38,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,100.0
2,22,Seol Youngwoo,Red Star Belgrade,66.0,kr KOR,RB,25-301,90,0,0,0,0,0,0,0,0,59,0,1,1,0.0,0.0,0.0,1,0,50,56,89.3,7,38,1,1,1,0,0,2,0,2,0,0,0,0,3,0,1,0.0
2,22,Silas Katompa,Red Star Belgrade,15.0,cd COD,RW,25-361,69,0,0,0,0,1,1,0,0,27,1,1,1,0.0,0.0,0.0,0,0,10,13,76.9,3,19,1,2,1,0,2,2,0,1,1,0,0,0,4,0,0,
2,22,Timi Elšnik,Red Star Belgrade,21.0,si SVN,"DM,CM",26-155,90,0,0,0,0,1,0,1,0,51,0,0,0,0.1,0.1,0.0,2,0,37,48,77.1,5,30,1,2,2,0,2,0,0,3,0,0,0,0,3,2,0,100.0
2,22,Uroš Spajić,Red Star Belgrade,5.0,rs SRB,CB,31-231,90,0,0,0,0,0,0,0,0,64,2,2,1,0.0,0.0,0.1,0,0,49,51,96.1,0,35,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,
2,22,Vanja Drkušič,Red Star Belgrade,33.0,si SVN,CB,24-337,88,0,0,0,0,0,0,0,0,60,2,0,2,0.0,0.0,0.0,0,0,46,50,92.0,0,34,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0.0
2,23,Aleix García,Bayer Leverkusen,24.0,es ESP,CM,27-095,74,0,0,0,0,0,0,1,0,68,2,0,3,0.0,0.0,0.0,2,0,55,57,96.5,3,36,0,0,0,0,1,0,0,2,2,0,0,0,2,0,0,
2,23,Amine Adli,Bayer Leverkusen,21.0,ma MAR,AM,24-144,81,0,0,0,0,2,2,0,0,50,2,0,1,0.2,0.2,0.0,3,0,37,39,94.9,6,24,2,1,1,0,3,1,2,0,2,0,0,0,2,2,1,66.7
2,23,Edmond Tapsoba,Bayer Leverkusen,12.0,bf BFA,CB,25-242,90,0,0,0,0,1,0,0,0,66,3,0,0,0.0,0.0,0.0,2,0,52,59,88.1,4,43,2,0,0,0,1,0,0,0,2,0,0,0,2,4,3,57.1
2,23,Exequiel Palacios,Bayer Leverkusen,25.0,ar ARG,AM,25-362,9,0,0,0,0,0,0,0,0,3,1,1,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
2,23,Florian Wirtz,Bayer Leverkusen,10.0,de GER,"AM,FW",21-151,88,0,0,0,0,1,1,0,0,78,0,0,4,0.2,0.2,0.2,8,0,57,63,90.5,9,41,4,6,4,0,0,0,0,2,0,0,0,0,2,0,0,
2,23,Granit Xhaka,Bayer Leverkusen,34.0,ch SUI,CM,32-004,90,0,0,0,0,1,0,0,0,81,2,0,1,0.1,0.1,0.2,2,0,68,73,93.2,9,40,0,0,0,0,2,0,0,0,1,0,0,0,8,0,1,0.0
2,23,Jeanuël Belocian,Bayer Leverkusen,44.0,fr FRA,WB,19-227,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,23,Jeremie Frimpong,Bayer Leverkusen,30.0,nl NED,WB,23-296,90,0,0,0,0,4,1,1,0,46,1,2,1,0.4,0.4,0.0,1,1,26,32,81.3,2,22,4,1,0,0,1,2,1,0,1,0,0,0,0,0,1,0.0
2,23,Jonathan Tah,Bayer Leverkusen,4.0,de GER,CB,28-233,90,0,0,0,0,1,0,0,0,78,0,2,0,0.0,0.0,0.0,0,0,68,72,94.4,2,50,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0.0
2,23,Lukáš Hrádecký,Bayer Leverkusen,1.0,fi FIN,GK,34-312,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,23,29,79.3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
2,23,Martin Terrier,Bayer Leverkusen,11.0,fr FRA,AM,27-211,16,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2,23,Nathan Tella,Bayer Leverkusen,19.0,ng NGA,FW,25-088,2,0,0,0,0,1,0,0,0,5,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,4,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0
2,23,Piero Hincapié,Bayer Leverkusen,3.0,ec ECU,CB,22-266,90,0,0,0,0,1,1,0,0,75,1,0,1,0.0,0.0,0.0,1,0,66,69,95.7,2,44,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1,50.0
2,23,Robert Andrich,Bayer Leverkusen,8.0,de GER,CM,30-009,16,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.1,2,0,7,9,77.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2,23,Victor Boniface,Bayer Leverkusen,22.0,ng NGA,FW,23-283,74,1,0,0,0,3,3,0,0,30,1,0,0,1.0,1.0,0.0,0,0,8,19,42.1,2,19,6,4,2,0,1,0,0,0,1,0,0,0,3,1,0,100.0
2,23,Álex Grimaldo,Bayer Leverkusen,20.0,es ESP,WB,29-011,88,0,0,0,0,1,1,0,0,74,1,0,0,0.0,0.0,0.3,5,0,61,67,91.0,6,36,2,2,2,0,1,0,0,5,1,0,0,0,7,0,1,0.0
2,23,Christian Pulisic,Milan,11.0,us USA,RW,26-013,78,0,0,0,0,1,1,0,0,42,1,0,1,0.0,0.0,0.2,3,0,30,36,83.3,4,25,4,3,1,0,0,3,0,3,1,0,0,0,2,0,0,
2,23,Emerson,Milan,22.0,br BRA,RB,25-261,90,0,0,0,0,1,0,0,0,66,2,1,0,0.1,0.1,0.0,2,0,54,61,88.5,3,42,3,0,0,0,0,2,0,2,1,0,0,0,2,0,0,
2,23,Fikayo Tomori,Milan,23.0,eng ENG,CB,26-287,90,0,0,0,0,0,0,1,0,98,2,0,0,0.0,0.0,0.0,0,0,87,91,95.6,2,64,1,0,0,0,0,1,0,1,2,0,0,0,4,0,0,
2,23,Matteo Gabbia,Milan,46.0,it ITA,CB,24-346,90,0,0,0,0,0,0,0,0,67,0,4,0,0.0,0.0,0.0,1,0,57,60,95.0,2,50,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
2,23,Mike Maignan,Milan,16.0,fr FRA,GK,29-090,90,0,0,0,0,0,0,0,0,54,0,1,0,0.0,0.0,0.0,0,0,37,46,80.4,1,39,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,
2,23,Rafael Leão,Milan,10.0,pt POR,LW,25-113,90,0,0,0,0,1,0,0,0,43,0,0,0,0.1,0.1,0.0,2,0,30,36,83.3,4,35,4,5,3,0,1,1,0,0,0,0,0,0,2,1,6,14.3
2,23,Ruben Loftus-Cheek,Milan,8.0,eng ENG,DM,28-252,90,0,0,0,0,1,1,0,0,57,2,0,1,0.1,0.1,0.0,1,0,43,49,87.8,2,42,2,2,1,0,0,1,0,1,1,0,0,0,3,2,0,100.0
2,23,Samuel Chukwueze,Milan,21.0,ng NGA,RW,25-132,12,0,0,0,0,1,0,1,0,12,0,0,0,0.1,0.1,0.0,1,0,6,9,66.7,2,9,0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,100.0
2,23,Tammy Abraham,Milan,90.0,eng ENG,FW,26-365,61,0,0,0,0,0,0,0,0,15,0,1,0,0.0,0.0,0.0,0,0,7,10,70.0,1,7,1,0,0,0,0,2,0,0,0,0,0,0,0,4,2,66.7
2,23,Theo Hernández,Milan,19.0,fr FRA,LB,26-361,90,0,0,0,0,3,0,0,0,76,1,1,1,0.2,0.2,0.1,6,0,67,70,95.7,9,58,5,2,1,0,1,0,0,3,0,0,0,0,4,0,0,
2,23,Tijjani Reijnders,Milan,14.0,nl NED,AM,26-064,90,0,0,0,0,1,1,0,0,56,0,1,0,0.2,0.2,0.1,3,0,42,47,89.4,9,44,4,3,1,0,0,0,0,3,0,0,0,0,2,0,0,
2,23,Youssouf Fofana,Milan,29.0,fr FRA,DM,25-265,90,0,0,0,0,4,1,0,0,72,2,2,0,0.1,0.1,0.1,7,0,52,59,88.1,5,58,1,9,5,0,0,3,0,1,1,0,0,0,6,0,1,0.0
2,23,Álvaro Morata,Milan,7.0,es ESP,FW,31-344,29,0,0,0,0,3,1,1,0,15,0,0,2,0.2,0.2,0.0,2,0,6,9,66.7,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,100.0
2,24,Emre Can,Dortmund,23.0,de GER,DM,30-263,90,1,0,1,1,0,0,0,0,47,2,3,0,0.8,0.0,0.0,1,0,37,41,90.2,6,29,0,1,1,0,4,0,0,0,1,0,0,0,4,0,0,
2,24,Felix Nmecha,Dortmund,8.0,de GER,"AM,DM",23-357,30,1,0,0,0,1,1,0,0,13,1,1,1,0.1,0.1,0.1,2,1,4,7,57.1,4,4,1,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0.0
2,24,Gregor Kobel,Dortmund,1.0,ch SUI,GK,26-300,90,0,0,0,0,0,0,0,0,40,0,1,0,0.0,0.0,0.0,0,0,31,35,88.6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2,24,Jamie Gittens,Dortmund,43.0,eng ENG,LW,20-054,90,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.0,1,1,15,19,78.9,0,19,3,6,1,0,1,1,1,0,0,1,0,0,3,0,1,0.0
2,24,Julian Brandt,Dortmund,10.0,de GER,AM,28-152,60,0,1,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.2,2,1,36,40,90.0,7,35,2,1,1,0,1,0,0,0,0,0,0,0,3,0,0,
2,24,Julian Ryerson,Dortmund,26.0,no NOR,"LB,RB",26-319,90,0,0,0,0,2,1,0,0,47,0,1,1,0.1,0.1,0.1,2,0,31,37,83.8,1,29,2,1,1,0,2,0,0,1,0,0,0,0,6,1,0,100.0
2,24,Julien Duranville,Dortmund,16.0,be BEL,RW,18-149,43,0,0,0,0,2,2,0,0,21,2,0,1,0.1,0.1,0.1,4,1,8,9,88.9,0,12,3,5,3,0,2,1,0,0,2,0,0,0,0,0,1,0.0
2,24,Karim Adeyemi,Dortmund,27.0,de GER,RW,22-257,47,3,0,0,0,5,3,0,0,35,2,3,1,0.3,0.3,0.0,4,2,18,23,78.3,2,26,5,3,2,0,0,1,0,0,2,1,0,0,5,1,1,50.0
2,24,Marcel Sabitzer,Dortmund,20.0,at AUT,DM,30-198,21,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,0,0,11,13,84.6,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
2,24,Maximilian Beier,Dortmund,14.0,de GER,"FW,AM",21-350,30,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
2,24,Nico Schlotterbeck,Dortmund,4.0,de GER,CB,24-305,90,0,1,0,0,0,0,0,0,84,0,0,1,0.0,0.0,0.2,3,2,69,80,86.3,8,58,2,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0.0
2,24,Pascal Groß,Dortmund,13.0,de GER,DM,33-108,60,0,0,0,0,1,1,1,0,79,1,0,2,0.1,0.1,0.1,3,0,65,75,86.7,6,57,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,
2,24,Ramy Bensebaini,Dortmund,5.0,dz ALG,LB,29-168,30,0,0,0,0,0,0,1,0,20,0,1,1,0.0,0.0,0.0,0,0,13,16,81.3,2,13,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,
2,24,Serhou Guirassy,Dortmund,9.0,gn GUI,FW,28-203,69,2,0,1,1,3,3,0,0,28,1,0,0,1.1,0.3,0.1,4,2,15,17,88.2,2,17,4,1,1,0,0,1,1,0,1,0,0,0,1,2,1,66.7
2,24,Waldemar Anton,Dortmund,3.0,de GER,CB,28-073,90,0,0,0,0,0,0,0,0,76,2,2,1,0.0,0.0,0.0,0,0,60,70,85.7,3,58,1,2,2,0,2,1,0,1,1,0,0,0,2,0,2,0.0
2,24,Yan Couto,Dortmund,2.0,br BRA,RB,22-120,60,0,0,0,0,0,0,0,0,53,1,1,1,0.0,0.0,0.0,2,1,43,48,89.6,1,38,2,0,0,0,0,0,0,2,1,0,0,0,3,0,0,
2,24,Adam Idah,Celtic,9.0,ie IRL,FW,23-233,28,0,0,0,0,1,1,0,0,12,0,0,1,0.9,0.9,0.0,0,0,5,6,83.3,0,6,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,
2,24,Alistair Johnston,Celtic,2.0,ca CAN,RB,25-359,85,0,0,0,0,0,0,0,0,67,2,2,1,0.0,0.0,0.0,1,0,49,59,83.1,3,43,1,0,0,0,0,5,0,0,0,0,0,0,5,0,1,0.0
2,24,Anthony Ralston,Celtic,56.0,sct SCO,RB,25-320,5,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,10,10,100.0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,24,Arne Engels,Celtic,27.0,be BEL,"DM,RM",21-023,90,0,1,0,0,2,0,0,0,41,0,0,1,0.3,0.3,0.7,1,0,20,36,55.6,0,30,0,0,0,0,2,2,0,6,0,0,1,0,4,0,0,
2,24,Auston Trusty,Celtic,6.0,us USA,CB,26-050,90,0,0,0,0,0,0,0,0,72,8,1,0,0.0,0.0,0.0,0,0,60,62,96.8,1,53,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,50.0
2,24,Callum McGregor,Celtic,42.0,sct SCO,"DM,CM",31-109,90,0,0,0,0,0,0,0,0,66,2,1,1,0.0,0.0,0.0,3,1,59,63,93.7,1,54,1,2,2,0,0,1,0,0,2,0,0,0,5,0,0,
2,24,Daizen Maeda,Celtic,38.0,jp JPN,LW,26-347,90,1,0,0,0,2,1,0,0,32,0,2,1,0.7,0.7,0.4,3,0,15,18,83.3,3,22,3,3,1,0,0,1,0,2,0,0,0,0,0,0,0,
2,24,Greg Taylor,Celtic,3.0,sct SCO,LB,26-331,45,0,0,0,0,1,0,0,0,29,0,0,0,0.0,0.0,0.0,1,1,18,26,69.2,4,22,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
2,24,Kasper Schmeichel,Celtic,1.0,dk DEN,GK,37-331,90,0,0,0,0,0,0,1,0,39,0,0,0,0.0,0.0,0.0,0,0,28,32,87.5,0,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
2,24,Kyogo Furuhashi,Celtic,8.0,jp JPN,FW,29-255,62,0,0,0,0,0,0,0,0,9,2,1,0,0.0,0.0,0.0,0,0,3,5,60.0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,
2,24,Liam Scales,Celtic,5.0,ie IRL,CB,26-054,90,0,0,0,0,0,0,0,0,80,0,2,2,0.0,0.0,0.0,1,0,65,71,91.5,1,63,0,1,1,0,1,0,0,0,0,0,0,0,3,5,1,83.3
2,24,Nicolas-Gerrit Kühn,Celtic,10.0,de GER,RW,24-274,62,0,0,0,0,0,0,0,0,23,1,0,1,0.0,0.0,0.0,0,0,11,19,57.9,1,16,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,
2,24,Paulo Bernardo,Celtic,28.0,pt POR,LM,22-251,45,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,1,0,6,8,75.0,0,8,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0.0
2,24,Reo Hatate,Celtic,41.0,jp JPN,AM,26-315,45,0,0,0,0,2,0,1,0,33,0,1,0,0.1,0.1,0.0,2,0,23,28,82.1,3,26,3,0,0,0,1,3,0,0,0,0,0,0,2,0,0,
2,24,Yang Hyunjun,Celtic,13.0,kr KOR,RW,22-129,28,0,0,0,0,1,0,0,0,8,0,0,1,0.1,0.1,0.0,0,0,3,3,100.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,24,Álex Valle,Celtic,11.0,es ESP,LB,20-159,45,0,0,0,0,0,0,0,0,45,2,1,1,0.0,0.0,0.0,1,0,31,41,75.6,2,32,3,0,0,0,0,2,1,3,1,0,0,0,3,1,0,100.0
2,25,Alejandro Balde,Barcelona,3.0,es ESP,LB,20-349,90,0,0,0,0,0,0,0,0,71,0,1,0,0.0,0.0,0.0,1,0,58,64,90.6,3,47,2,3,2,0,0,1,0,4,0,0,0,0,7,0,0,
2,25,Andres Cuenca,Barcelona,39.0,es ESP,CB,17-112,7,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,9,9,100.0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
2,25,Ansu Fati,Barcelona,10.0,es ESP,"DM,LW",21-336,27,0,0,0,0,0,0,0,0,25,1,0,1,0.0,0.0,0.0,1,0,18,20,90.0,5,17,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,
2,25,Ferrán Torres,Barcelona,7.0,es ESP,"LW,AM",24-215,90,0,0,0,0,3,2,0,0,35,1,1,1,0.7,0.7,0.1,1,0,23,27,85.2,0,18,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0.0
2,25,Frenkie de Jong,Barcelona,21.0,nl NED,"DM,RW",27-142,16,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.0,0,0,17,19,89.5,1,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,
2,25,Héctor Fort,Barcelona,32.0,es ESP,"CB,RB",18-060,27,0,0,0,0,0,0,0,0,28,2,1,0,0.0,0.0,0.0,1,0,22,25,88.0,1,11,0,1,1,0,2,0,0,2,1,0,0,0,2,0,0,
2,25,Iñaki Peña,Barcelona,13.0,es ESP,GK,25-213,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2,25,Iñigo Martínez,Barcelona,5.0,es ESP,CB,33-137,83,1,1,0,0,2,1,0,0,104,0,0,0,0.2,0.2,0.9,2,1,96,102,94.1,15,84,5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
2,25,Jules Koundé,Barcelona,23.0,fr FRA,"RB,CB",25-324,90,0,0,0,0,2,0,0,0,91,0,0,0,0.1,0.1,0.2,1,0,77,84,91.7,6,53,2,1,0,0,1,0,0,2,0,0,0,0,5,0,1,0.0
2,25,Lamine Yamal,Barcelona,19.0,es ESP,RW,17-080,74,0,0,0,0,2,2,0,0,36,1,0,2,0.1,0.1,0.1,2,1,21,24,87.5,1,25,4,4,2,0,1,3,0,1,1,0,0,0,1,0,0,
2,25,Marc Casado,Barcelona,17.0,es ESP,DM,21-017,90,0,0,0,0,0,0,0,0,70,2,0,1,0.0,0.0,0.1,2,0,59,67,88.1,6,42,2,0,0,0,2,2,0,0,2,0,0,0,5,0,1,0.0
2,25,Pau Cubarsí,Barcelona,2.0,es ESP,CB,17-253,63,0,0,0,0,0,0,0,0,99,0,0,0,0.0,0.0,0.0,2,0,94,98,95.9,12,76,3,1,1,0,0,1,0,0,0,0,0,0,5,3,2,60.0
2,25,Pau Victor Delgado,Barcelona,18.0,es ESP,FW,22-310,16,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
2,25,Pedri,Barcelona,8.0,es ESP,DM,21-311,63,0,1,0,0,1,0,0,0,63,3,0,0,0.2,0.2,0.1,4,2,52,57,91.2,9,42,0,3,2,0,0,1,0,2,3,0,0,0,2,0,0,
2,25,Raphinha,Barcelona,11.0,br BRA,"AM,RW",27-292,90,1,1,0,0,6,1,0,0,81,3,2,0,0.5,0.5,1.3,13,1,50,69,72.5,12,44,4,4,2,0,0,0,0,8,1,0,0,0,4,0,1,0.0
2,25,Robert Lewandowski,Barcelona,9.0,pl POL,FW,36-041,74,2,0,0,0,5,2,0,0,24,0,0,1,2.0,2.0,0.5,0,0,10,14,71.4,1,15,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,
2,25,Alan Virginius,Young Boys,21.0,fr FRA,LM,21-272,18,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,5,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,
2,25,Cedric Itten,Young Boys,9.0,ch SUI,FW,27-279,72,0,0,0,0,0,0,0,0,21,0,0,2,0.0,0.0,0.0,1,0,7,13,53.8,0,6,0,0,0,0,2,0,1,0,0,0,0,0,1,3,4,42.9
2,25,Cheikh Niasse,Young Boys,20.0,sn SEN,CM,24-256,33,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,12,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,
2,25,Ebrima Colley,Young Boys,11.0,gm GAM,LM,24-243,72,0,0,0,0,1,0,1,0,14,1,1,0,0.1,0.1,0.0,0,0,10,11,90.9,0,9,1,1,1,0,2,1,1,0,1,0,0,0,2,0,0,
2,25,Filip Ugrinic,Young Boys,7.0,ch SUI,CM,25-270,57,0,0,0,0,0,0,1,0,25,0,0,0,0.0,0.0,0.0,1,0,19,23,82.6,0,13,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,
2,25,Jaouen Hadjam,Young Boys,3.0,dz ALG,LB,21-189,90,0,0,0,0,1,0,0,0,64,1,2,2,0.1,0.1,0.0,0,0,40,49,81.6,3,26,2,5,4,0,0,1,1,1,0,0,0,0,9,1,1,50.0
2,25,Joel Monteiro,Young Boys,77.0,ch SUI,RM,25-057,90,0,0,0,0,2,0,0,0,29,3,0,1,0.3,0.3,0.0,2,0,10,15,66.7,3,17,4,3,2,0,2,0,2,2,1,0,0,0,4,0,0,
2,25,Kastriot Imeri,Young Boys,10.0,ch SUI,CM,24-096,81,0,0,0,0,0,0,0,0,26,0,1,1,0.0,0.0,0.3,2,0,18,22,81.8,5,18,0,0,0,0,1,3,0,2,0,0,0,0,1,0,0,
2,25,Lewin Blum,Young Boys,27.0,ch SUI,RB,23-081,57,0,0,0,0,0,0,0,0,23,1,1,0,0.0,0.0,0.1,1,0,16,18,88.9,1,10,2,0,0,0,0,0,1,1,1,0,0,0,1,1,0,100.0
2,25,Marvin Keller,Young Boys,33.0,ch SUI,GK,22-090,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,27,39,69.2,0,27,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,
2,25,Mohamed Aly Camara,Young Boys,13.0,gn GUI,CB,27-034,90,0,0,0,0,0,0,0,0,42,1,0,4,0.0,0.0,0.4,1,0,23,28,82.1,0,15,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,
2,25,Sandro Lauper,Young Boys,30.0,ch SUI,DM,27-342,90,0,0,0,0,0,0,0,0,25,2,2,0,0.0,0.0,0.0,0,0,16,20,80.0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,
2,25,Silvère Ganvoula M'Boussy,Young Boys,35.0,cg CGO,FW,28-101,18,0,0,0,0,1,1,0,0,6,0,0,0,0.4,0.4,0.0,1,0,3,4,75.0,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
2,25,Tanguy Zoukrou,Young Boys,4.0,fr FRA,CB,21-147,90,0,0,0,0,0,0,0,0,44,3,2,2,0.0,0.0,0.0,0,0,24,32,75.0,0,18,0,1,1,0,0,0,0,0,2,0,0,0,4,1,0,100.0
2,25,Zachary Athekame,Young Boys,24.0,ch SUI,RB,19-293,33,0,0,0,0,0,0,0,0,18,1,2,1,0.0,0.0,0.0,0,0,11,13,84.6,1,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2,25,Łukasz Łakomy,Young Boys,8.0,pl POL,CM,23-257,9,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,5,9,55.6,1,4,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,
2,26,Guus Til,PSV Eindhoven,20.0,nl NED,CM,26-284,78,0,0,0,0,3,2,0,0,33,0,0,1,0.4,0.4,0.0,1,0,16,24,66.7,1,20,2,1,0,0,2,1,0,3,0,0,0,0,1,1,2,33.3
2,26,Ismael Saibari,PSV Eindhoven,34.0,ma MAR,LM,23-247,64,0,0,0,0,2,1,0,0,38,4,0,2,0.2,0.2,0.2,1,0,25,28,89.3,1,21,3,3,0,0,0,0,1,1,2,0,0,0,3,0,0,
2,26,Jerdy Schouten,PSV Eindhoven,22.0,nl NED,RM,27-263,90,1,0,0,0,1,1,0,0,81,5,2,2,0.0,0.0,0.1,1,1,59,70,84.3,9,39,1,2,1,0,3,1,0,0,3,0,0,0,17,0,0,
2,26,Johan Bakayoko,PSV Eindhoven,11.0,be BEL,RW,21-164,89,0,0,0,0,5,1,0,0,49,1,0,0,0.7,0.7,0.4,3,0,31,37,83.8,1,31,3,5,3,0,1,0,0,3,1,0,0,0,6,0,0,
2,26,Luuk de Jong,PSV Eindhoven,9.0,nl NED,FW,34-035,90,0,0,0,0,2,0,0,0,50,2,0,2,0.9,0.9,0.1,4,0,24,38,63.2,4,18,0,1,1,0,3,2,1,0,2,0,0,0,1,9,7,56.3
